         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       82    0.000    0.000    0.030    0.000 docstring.py:113(dedent_interpd)
        9    0.000    0.000    0.001    0.000 datetime.py:473(__new__)
      165    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
      174    0.000    0.000    0.001    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.099    0.099 rcsetup.py:15(<module>)
        2    0.000    0.000    0.009    0.004 function_base.py:1(<module>)
        4    0.000    0.000    0.001    0.000 numeric.py:3083(extend_all)
      153    0.000    0.000    0.004    0.000 sre_parse.py:96(closegroup)
       15    0.000    0.000    0.000    0.000 arrayprint.py:463(wrapper)
      322    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
      164    0.000    0.000    0.000    0.000 colors.py:406(__init__)
      144    0.000    0.000    0.001    0.000 pyparsing.py:2395(__hash__)
        7    0.000    0.000    0.023    0.003 enum.py:633(_convert)
       53    0.000    0.000    0.001    0.000 inspect.py:484(unwrap)
      126    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
     33/5    0.000    0.000    0.002    0.000 pyparsing.py:3651(streamline)
      126    0.000    0.000    0.001    0.000 colors.py:607(__init__)
      242    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       82    0.000    0.000    0.001    0.000 sre_parse.py:843(_parse_flags)
       66    0.000    0.000    0.003    0.000 pyparsing.py:2005(__add__)
       10    0.000    0.000    0.013    0.001 pyparsing.py:2876(__init__)
       73    0.000    0.000    0.004    0.000 deprecation.py:237(finalize)
       24    0.000    0.000    0.001    0.000 pathlib.py:62(parse_parts)
        1    0.000    0.000    0.007    0.007 numerictypes.py:81(<module>)
      301    0.000    0.000    0.001    0.000 __init__.py:835(__iter__)
       51    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
     56/9    0.000    0.000    0.013    0.001 pyparsing.py:3620(leaveWhitespace)
       34    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
       97    0.000    0.000    0.001    0.000 codecs.py:319(decode)
      224    0.000    0.000    0.001    0.000 patches.py:1864(<genexpr>)
      283    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:719(create_module)
       27    0.000    0.000    0.004    0.000 core.py:172(iter_style_files)
      161    0.000    0.000    0.001    0.000 inspect.py:72(isclass)
      160    0.000    0.000    0.000    0.000 rcsetup.py:416(validate_string)
        1    0.000    0.000    0.686    0.686 __init__.py:101(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
      204    0.000    0.000    0.000    0.000 patches.py:1857(<genexpr>)
      101    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       42    0.000    0.000    0.001    0.000 pyparsing.py:889(copy)
       32    0.000    0.000    0.001    0.000 __init__.py:1221(getLogger)
      272    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
       26    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       27    0.000    0.000    0.026    0.001 pyparsing.py:3015(__init__)
       19    0.000    0.000    0.002    0.000 _add_newdocs.py:6819(add_newdoc_for_scalar_type)
      201    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
       15    0.000    0.000    0.003    0.000 deprecation.py:58(warn_deprecated)
       97    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      167    0.000    0.000    0.001    0.000 textwrap.py:477(prefixed_lines)
       37    0.000    0.000    0.001    0.000 pyparsing.py:3059(parseImpl)
